,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID,bus
8105,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,0.625,,2006.0,,,53.561074,13.56092856,,,,,,,5696
8106,Biomass 67,Bioenergy,Biomass and biogas,PP,DE,0.16,,2006.0,,,48.57524869,11.06626022,,,,,,,3799
8107,Biomass 59,Bioenergy,Biomass and biogas,PP,DE,0.398,,2006.0,,,49.43379041,12.50538515,,,,,,,4591
8108,Biomass 69,Bioenergy,Biomass and biogas,PP,DE,0.612,,2006.0,,,48.64552173,13.25306347,,,,,,,3395
8109,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,0.612,,2006.0,,,48.46257012,9.766718363,,,,,,,3755
8110,Biomass 19,Bioenergy,Biomass and biogas,PP,DE,2.0,,2006.0,,,52.46037933,10.81265845,,,,,,,4896
8111,Biomass 10,Bioenergy,Biomass and biogas,PP,DE,0.19,,2006.0,,,52.02769514,8.917792175,,,,,,,4871
8112,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,1.46,,2006.0,,,49.5228437,10.20617825,,,,,,,4942
8113,Biomass 60,Bioenergy,Biomass and biogas,PP,DE,0.012,,2006.0,,,49.30878862,11.82439971,,,,,,,4591
8114,Biomass 31,Bioenergy,Biomass and biogas,PP,DE,0.0053,,2006.0,,,51.97690739999999,7.635948796,,,,,,,4729
8115,Biomass 62,Bioenergy,Biomass and biogas,PP,DE,0.1,,2006.0,,,48.12138751,10.21797363,,,,,,,3797
8116,Biomass 67,Bioenergy,Biomass and biogas,PP,DE,0.15,,2006.0,,,47.91721294,11.85803027,,,,,,,3391
8117,Biomass 17,Bioenergy,Biomass and biogas,PP,DE,0.545,,2006.0,,,48.39412122,12.13147131,,,,,,,3380
8118,Biomass 32,Bioenergy,Biomass and biogas,PP,DE,0.45,,2006.0,,,47.86440165,9.008705523,,,,,,,3760
8119,Biomass 3,Bioenergy,Biomass and biogas,PP,DE,0.77,,2006.0,,,53.84025813,9.94458116,,,,,,,5877
8120,Biomass 120,Bioenergy,Biomass and biogas,PP,DE,0.225,,2006.0,,,48.03739402,12.46827129,,,,,,,3382
8121,Biomass 63,Bioenergy,Biomass and biogas,PP,DE,0.37,,2006.0,,,47.97813159,10.17434695,,,,,,,3797
8122,Biomass 33,Bioenergy,Biomass and biogas,PP,DE,0.025,,2006.0,,,47.68426324,8.964140808,,,,,,,3760
8123,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,0.526,,2006.0,,,51.82299847,8.439632297,,,,,,,4747
8124,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,1.067,,2006.0,,,51.82299847,8.439632297,,,,,,,4747
8125,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,0.18,,2006.0,,,51.82299847,8.439632297,,,,,,,4747
8126,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.025,,2006.0,,,47.83050003,9.059232969,,,,,,,3760
8127,Biomass 27,Bioenergy,Biomass and biogas,PP,DE,0.55,,2006.0,,,48.57972226,10.03173666,,,,,,,3793
8128,Biomass 47,Bioenergy,Biomass and biogas,PP,DE,0.3603,,2006.0,,,48.25976003,12.04347683,,,,,,,3379
8129,Biomass 73,Bioenergy,Biomass and biogas,PP,DE,0.74,,2006.0,,,52.85333829999999,8.166400611,,,,,,,5790
8130,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,0.31,,2006.0,,,48.22776775,8.424713662,,,,,,,3574
8131,Biomass 28,Bioenergy,Biomass and biogas,PP,DE,1.784,,2006.0,,,48.17290044,7.707394262,,,,,,,3565
8132,Biomass 33,Bioenergy,Biomass and biogas,PP,DE,0.045,,2006.0,,,47.61939355,9.711346549,,,,,,,3779
8133,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,0.33,,2006.0,,,49.14226473,8.90572057,,,,,,,4930
8134,Biomass 25,Bioenergy,Biomass and biogas,PP,DE,0.35,,2006.0,,,50.2432945,6.311588067,,,,,,,4793
8135,Biomass 35,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,48.03074026,9.020168312,,,,,,,3760
8136,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.78,,2006.0,,,52.8866613,8.395029736,,,,,,,5867
8137,Biomass 56,Bioenergy,Biomass and biogas,PP,DE,1.09,,2006.0,,,49.16697096,12.59531586,,,,,,,3394
8138,Biomass 52,Bioenergy,Biomass and biogas,PP,DE,0.03,,2006.0,,,48.25503719,10.44815475,,,,,,,3795
8139,Biomass 26,Bioenergy,Biomass and biogas,PP,DE,0.75,,2006.0,,,50.2432945,6.311588067,,,,,,,4793
8140,Biomass 12,Bioenergy,Biomass and biogas,PP,DE,0.382,,2006.0,,,51.14617493,9.855924787,,,,,,,4880
8141,Biomass 50,Bioenergy,Biomass and biogas,PP,DE,0.38,,2006.0,,,48.43834561,9.87275029,,,,,,,3796
8142,Biomass 28,Bioenergy,Biomass and biogas,PP,DE,0.38,,2006.0,,,51.21536905,10.55408197,,,,,,,4899
8143,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,0.35,,2006.0,,,50.34735445,7.384851889,,,,,,,4846
8144,Biomass 71,Bioenergy,Biomass and biogas,PP,DE,0.012,,2006.0,,,49.76571581,11.82639434,,,,,,,4590
8145,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,0.64,,2006.0,,,54.60236624,9.736997025,,,,,,,5832
8146,Biomass 59,Bioenergy,Biomass and biogas,PP,DE,0.36,,2006.0,,,49.24486542,10.23064305,,,,,,,3792
8147,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,0.008,,2006.0,,,48.80921365,9.14978957,,,,,,,3744
8148,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,1.052,,2006.0,,,50.24372848,8.894171745,,,,,,,4905
8149,Biomass 10,Bioenergy,Biomass and biogas,PP,DE,0.795,,2006.0,,,52.40746037,10.29398585,,,,,,,4888
8150,Biomass 48,Bioenergy,Biomass and biogas,PP,DE,0.92,,2006.0,,,48.17375244,9.527521889,,,,,,,3754
8151,Biomass 20,Bioenergy,Biomass and biogas,PP,DE,0.22,,2006.0,,,47.75424401,8.421967121,,,,,,,3601
8152,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.53,,2006.0,,,48.69445901,9.624664695,,,,,,,3753
8153,Biomass 121,Bioenergy,Biomass and biogas,PP,DE,0.02,,2006.0,,,47.58210074,13.00207852,,,,,,,3382
8154,Biomass 7,Bioenergy,Biomass and biogas,PP,DE,0.787,,2006.0,,,51.01173751,5.988064328,,,,,,,4688
8155,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,0.19,,2006.0,,,48.52070175,10.95879207,,,,,,,3800
8156,Biomass 57,Bioenergy,Biomass and biogas,PP,DE,1.1,,2006.0,,,49.26361839,12.81710478,,,,,,,3394
8157,Biomass 24,Bioenergy,Biomass and biogas,PP,DE,0.15,,2006.0,,,48.38969603,11.16417143,,,,,,,3375
8158,Biomass 10,Bioenergy,Biomass and biogas,PP,DE,0.9,,2006.0,,,48.3885162,11.41127988,,,,,,,3376
8159,Biomass 70,Bioenergy,Biomass and biogas,PP,DE,0.035,,2006.0,,,48.75583417,13.76075087,,,,,,,3395
8160,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.235,,2006.0,,,52.31468827,7.351362021,,,,,,,4723
8161,Biomass 5,Bioenergy,Biomass and biogas,PP,DE,0.1,,2006.0,,,50.35888038,7.523885382,,,,,,,4847
8162,Biomass 72,Bioenergy,Biomass and biogas,PP,DE,0.87,,2006.0,,,49.64957166,12.42126332,,,,,,,4590
8163,Biomass 61,Bioenergy,Biomass and biogas,PP,DE,0.54,,2006.0,,,49.45128178,11.69200867,,,,,,,4591
8164,Biomass 73,Bioenergy,Biomass and biogas,PP,DE,0.76,,2006.0,,,49.64957166,12.42126332,,,,,,,4590
8165,Biomass 9,Bioenergy,Biomass and biogas,PP,DE,0.549,,2006.0,,,53.33163536,14.32975867,,,,,,,5696
8166,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.3,,2006.0,,,47.70131822,9.940381713,,,,,,,3779
8167,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,51.80783014,6.131886519,,,,,,,4682
8168,Biomass 30,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,49.30674918,9.917354187,,,,,,,4938
8169,Biomass 12,Bioenergy,Biomass and biogas,PP,DE,0.53,,2006.0,,,52.70354086,8.544698097,,,,,,,5795
8170,Biomass 58,Bioenergy,Biomass and biogas,PP,DE,1.4,,2006.0,,,48.57457845,12.64212448,,,,,,,3394
8171,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.625,,2006.0,,,53.1391703,13.56764477,,,,,,,5705
8172,Biomass 122,Bioenergy,Biomass and biogas,PP,DE,1.7,,2006.0,,,48.397326,12.62087439,,,,,,,3382
8173,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.372,,2006.0,,,50.82315553,12.20908282,,,,,,,4561
8174,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,0.265,,2006.0,,,52.31468827,7.351362021,,,,,,,4723
8175,Biomass 35,Bioenergy,Biomass and biogas,PP,DE,0.06,,2006.0,,,47.70668229,9.842719585,,,,,,,3779
8176,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,1.262,,2006.0,,,52.54872654,7.292618693,,,,,,,4723
8177,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,0.53,,2006.0,,,53.61429864,7.289460051,,,,,,,5772
8178,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,0.98,,2006.0,,,53.55544225,7.862106548,,,,,,,5779
8179,Biomass 9,Bioenergy,Biomass and biogas,PP,DE,1.174,,2006.0,,,52.35215314,11.43377112,,,,,,,4547
8180,Biomass 6,Bioenergy,Biomass and biogas,PP,DE,0.35,,2006.0,,,49.18204725,8.746112419,,,,,,,4926
8181,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,0.572,,2006.0,,,50.82315645,6.150699943,,,,,,,4688
8182,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.19,,2006.0,,,50.4353089,7.898778599,,,,,,,4848
8183,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,0.025,,2006.0,,,47.68426324,8.964140808,,,,,,,3760
8184,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,1.05,,2006.0,,,48.54250048,10.64765565,,,,,,,3800
8185,Biomass 17,Bioenergy,Biomass and biogas,PP,DE,0.515,,2006.0,,,53.6539958,7.930133065,,,,,,,5779
8186,Biomass 12,Bioenergy,Biomass and biogas,PP,DE,0.38,,2006.0,,,49.00181661,12.15829608,,,,,,,4593
8187,Biomass 20,Bioenergy,Biomass and biogas,PP,DE,0.787,,2006.0,,,52.59714909,11.09360833,,,,,,,4896
8188,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.97,,2006.0,,,54.7590254,9.565996999,,,,,,,5830
8189,Biomass 74,Bioenergy,Biomass and biogas,PP,DE,0.3,,2006.0,,,52.99449337,7.833254611,,,,,,,5790
8190,Biomass 75,Bioenergy,Biomass and biogas,PP,DE,0.365,,2006.0,,,52.85333829999999,8.166400611,,,,,,,5790
8191,Biomass 3,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,51.35436741,11.54462638,,,,,,,4553
8192,Biomass 2,Bioenergy,Biomass and biogas,PP,DE,0.35,,2006.0,,,50.67281801,7.674212009,,,,,,,4776
8193,Biomass 28,Bioenergy,Biomass and biogas,PP,DE,0.02,,2006.0,,,49.05830453,11.32961214,,,,,,,3370
8194,Biomass 123,Bioenergy,Biomass and biogas,PP,DE,0.59,,2006.0,,,48.18453034,12.4475789,,,,,,,3382
8195,Biomass 26,Bioenergy,Biomass and biogas,PP,DE,0.99,,2006.0,,,53.15170037,9.480651199,,,,,,,5865
8196,Biomass 7,Bioenergy,Biomass and biogas,PP,DE,1.45,,2006.0,,,51.96488767,11.39549421,,,,,,,4550
8197,Biomass 6,Bioenergy,Biomass and biogas,PP,DE,0.25,,2006.0,,,51.60937068,13.32194263,,,,,,,4576
8198,Biomass 40,Bioenergy,Biomass and biogas,PP,DE,0.034,,2006.0,,,47.96314562,10.91595976,,,,,,,3804
8199,Biomass 3,Bioenergy,Biomass and biogas,PP,DE,0.37,,2006.0,,,52.22815701,8.651777706,,,,,,,4863
8200,Biomass 41,Bioenergy,Biomass and biogas,PP,DE,0.008,,2006.0,,,47.87844629,10.9071605,,,,,,,3804
8201,Biomass 4,Bioenergy,Biomass and biogas,PP,DE,5.446,,2006.0,,,51.81583021,11.28630574,,,,,,,4553
8202,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.537,,2006.0,,,54.27238276,10.66838893,,,,,,,7052
8203,Biomass 60,Bioenergy,Biomass and biogas,PP,DE,0.44,,2006.0,,,48.78347194,9.941311313,,,,,,,3792
8204,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.4,,2006.0,,,51.67019409,6.546360805,,,,,,,4684
8205,Biomass 10,Bioenergy,Biomass and biogas,PP,DE,0.53,,2006.0,,,52.5511894,9.468137185,,,,,,,4866
8206,Biomass 23,Bioenergy,Biomass and biogas,PP,DE,0.4,,2006.0,,,51.43113434,6.253460857,,,,,,,4682
8207,Biomass 10,Bioenergy,Biomass and biogas,PP,DE,0.549,,2006.0,,,53.33163536,14.32975867,,,,,,,5696
8208,Biomass 53,Bioenergy,Biomass and biogas,PP,DE,1.4,,2006.0,,,48.61624726,10.57862817,,,,,,,3795
8209,Biomass 48,Bioenergy,Biomass and biogas,PP,DE,0.2,,2006.0,,,48.17752144,11.7490875,,,,,,,3379
8210,Biomass 21,Bioenergy,Biomass and biogas,PP,DE,0.2,,2006.0,,,48.45408957,9.048368574,,,,,,,3752
8211,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,0.275,,2006.0,,,49.18019078,11.34522892,,,,,,,4589
8212,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,0.2,,2006.0,,,50.13783144,7.071779731,,,,,,,4799
8213,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,50.13783144,7.071779731,,,,,,,4799
8214,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,1.501,,2006.0,,,52.14005594,10.61125855,,,,,,,4891
8215,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.265,,2006.0,,,51.42535742,9.946114946,,,,,,,4880
8216,Biomass 32,Bioenergy,Biomass and biogas,PP,DE,0.1,,2006.0,,,50.10004420000001,11.35895509,,,,,,,4946
8217,Biomass 24,Bioenergy,Biomass and biogas,PP,DE,0.527,,2006.0,,,51.63490823,8.490576878,,,,,,,4870
8218,Biomass 5,Bioenergy,Biomass and biogas,PP,DE,0.05,,2006.0,,,49.69058922,8.625054683,,,,,,,4916
8219,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.24,,2006.0,,,52.90658195,8.844628817,,,,,,,5869
8220,Biomass 12,Bioenergy,Biomass and biogas,PP,DE,0.24,,2006.0,,,52.85296517,8.738710012,,,,,,,5869
8221,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.795,,2006.0,,,52.40746037,10.29398585,,,,,,,4888
8222,Biomass 31,Bioenergy,Biomass and biogas,PP,DE,0.385,,2006.0,,,49.3898671,9.636887869,,,,,,,4938
8223,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.646,,2006.0,,,54.82678946,9.168991985,,,,,,,5827
8224,Biomass 48,Bioenergy,Biomass and biogas,PP,DE,1.262,,2006.0,,,48.39560399,10.66437451,,,,,,,3802
8225,Biomass 37,Bioenergy,Biomass and biogas,PP,DE,0.1,,2006.0,,,47.8654782,9.172672116,,,,,,,3760
8226,Biomass 26,Bioenergy,Biomass and biogas,PP,DE,0.536,,2006.0,,,52.67511645,11.71731729,,,,,,,5689
8227,Biomass 37,Bioenergy,Biomass and biogas,PP,DE,0.22,,2006.0,,,49.17678002,11.41926719,,,,,,,4589
8228,Biomass 23,Bioenergy,Sewage and landfill gas,PP,DE,1.134,,2006.0,,,50.02853833,8.424097636,,,,,,,4851
8229,Biomass 42,Bioenergy,Biomass and biogas,PP,DE,0.38,,2006.0,,,47.86328359,11.02983039,,,,,,,3804
8230,Biomass 25,Bioenergy,Biomass and biogas,PP,DE,0.526,,2006.0,,,51.63490823,8.490576878,,,,,,,4870
8231,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.4,,2006.0,,,51.11798666,8.625853082,,,,,,,4778
8232,Biomass 3,Bioenergy,Biomass and biogas,PP,DE,1.1,,2006.0,,,54.30771112,12.70000404,,,,,,,5622
8233,Biomass 27,Bioenergy,Biomass and biogas,PP,DE,0.536,,2006.0,,,52.67511645,11.71731729,,,,,,,5689
8234,Biomass 24,Bioenergy,Biomass and biogas,PP,DE,1.134,,2006.0,,,50.02853833,8.424097636,,,,,,,4851
8235,Biomass 76,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,53.02833912,7.98863663,,,,,,,5790
8236,Biomass 27,Bioenergy,Biomass and biogas,PP,DE,1.56,,2006.0,,,53.32952378,9.864367434,,,,,,,5880
8237,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,2.05,,2006.0,,,54.43141852,9.236647775,,,,,,,5830
8238,Biomass 3,Bioenergy,Biomass and biogas,PP,DE,0.022,,2006.0,,,50.81734667,7.888131394,,,,,,,4776
8239,Biomass 28,Bioenergy,Biomass and biogas,PP,DE,0.716,,2006.0,,,52.70812061,11.9615735,,,,,,,5689
8240,Biomass 54,Bioenergy,Biomass and biogas,PP,DE,1.03,,2006.0,,,48.7136657,10.57957667,,,,,,,3795
8241,Biomass 17,Bioenergy,Biomass and biogas,PP,DE,0.25,,2006.0,,,49.92644793,7.203564214,,,,,,,4799
8242,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.3,,2006.0,,,47.79963399,8.915610378,,,,,,,3760
8243,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.499,,2006.0,,,51.20564873,11.95568101,,,,,,,4554
8244,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,0.845,,2006.0,,,49.66022745,9.385571942,,,,,,,4932
8245,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,0.44,,2006.0,,,48.45408957,9.048368574,,,,,,,3752
8246,Biomass 3,Bioenergy,Biomass and biogas,PP,DE,0.35,,2006.0,,,48.80291469,9.283748084,,,,,,,3748
8247,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.33,,2006.0,,,51.31429735,6.452430536,,,,,,,4692
8248,Biomass 62,Bioenergy,Biomass and biogas,PP,DE,0.87,,2006.0,,,49.41360629,12.62006717,,,,,,,4591
8249,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,50.48503788,8.271898819,,,,,,,4848
8250,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.029,,2006.0,,,49.39234103,11.3802149,,,,,,,4589
8251,Biomass 5,Bioenergy,Biomass and biogas,PP,DE,1.427,,2006.0,,,53.08369251,7.692656543,,,,,,,5784
8252,Biomass 21,Bioenergy,Biomass and biogas,PP,DE,0.647,,2006.0,,,52.59714909,11.09360833,,,,,,,4896
8253,Biomass 124,Bioenergy,Biomass and biogas,PP,DE,0.08,,2006.0,,,48.00683939,12.50930449,,,,,,,3382
8254,Biomass 6,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,53.9200879,13.67978197,,,,,,,5694
8255,Biomass 12,Bioenergy,Biomass and biogas,PP,DE,0.07,,2006.0,,,53.28528215,13.92949647,,,,,,,5705
8256,Biomass 49,Bioenergy,Biomass and biogas,PP,DE,0.381,,2006.0,,,47.94259391,9.526016134,,,,,,,3754
8257,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,1.401,,2006.0,,,54.69151487,9.877268738,,,,,,,5832
8258,Biomass 35,Bioenergy,Biomass and biogas,PP,DE,0.59,,2006.0,,,49.5228437,10.20617825,,,,,,,4942
8259,Biomass,Bioenergy,Biomass and biogas,PP,DE,0.35,,2006.0,,,51.18368237,6.550468742,,,,,,,4665
8260,Biomass 39,Bioenergy,Sewage and landfill gas,PP,DE,0.052,,2006.0,,,49.75653439,11.51542956,,,,,,,4589
8261,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,0.625,,2006.0,,,48.95822306,9.119152773,,,,,,,3744
8262,Biomass 51,Bioenergy,Biomass and biogas,PP,DE,0.4,,2006.0,,,48.40533364,9.794988771,,,,,,,3796
8263,Biomass 3,Bioenergy,Biomass and biogas,PP,DE,0.33,,2006.0,,,51.37411434,6.437570688,,,,,,,4694
8264,Biomass 77,Bioenergy,Biomass and biogas,PP,DE,0.165,,2006.0,,,52.93665267,8.23501927,,,,,,,5790
8265,Biomass 74,Bioenergy,Biomass and biogas,PP,DE,0.914,,2006.0,,,49.83644382,11.65163281,,,,,,,4590
8266,Biomass 28,Bioenergy,Biomass and biogas,PP,DE,0.22,,2006.0,,,48.51120603,10.12187286,,,,,,,3793
8267,Biomass 12,Bioenergy,Biomass and biogas,PP,DE,0.549,,2006.0,,,52.18726439,14.23457949,,,,,,,4619
8268,Biomass 35,Bioenergy,Biomass and biogas,PP,DE,0.549,,2006.0,,,54.75615987,9.021524855,,,,,,,5827
8269,Biomass 49,Bioenergy,Biomass and biogas,PP,DE,0.03,,2006.0,,,48.36472968,12.01495198,,,,,,,3379
8270,Biomass 11,Bioenergy,Biomass and biogas,PP,DE,0.549,,2006.0,,,52.25627567,9.364768667,,,,,,,4866
8271,Biomass 29,Bioenergy,Biomass and biogas,PP,DE,0.288,,2006.0,,,48.38715567,10.20768042,,,,,,,3793
8272,Biomass 63,Bioenergy,Biomass and biogas,PP,DE,0.32,,2006.0,,,49.31005315,12.08516409,,,,,,,4591
8273,Biomass 10,Bioenergy,Biomass and biogas,PP,DE,0.25,,2006.0,,,51.48515945,8.125588462,,,,,,,4743
8274,Biomass 71,Bioenergy,Biomass and biogas,PP,DE,0.08,,2006.0,,,48.62608262,13.47934735,,,,,,,3395
8275,Biomass 64,Bioenergy,Biomass and biogas,PP,DE,0.44,,2006.0,,,48.10032802,10.163239,,,,,,,3797
8276,Biomass 36,Bioenergy,Biomass and biogas,PP,DE,0.4,,2006.0,,,54.76765126,8.769788256,,,,,,,5827
8277,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,0.22,,2006.0,,,50.76240579,13.52482091,,,,,,,4578
8278,Biomass 33,Bioenergy,Biomass and biogas,PP,DE,0.33,,2006.0,,,53.07588673,9.051584458,,,,,,,5872
8279,Biomass 12,Bioenergy,Biomass and biogas,PP,DE,1.964,,2006.0,,,52.40746037,10.29398585,,,,,,,4888
8280,Biomass 52,Bioenergy,Biomass and biogas,PP,DE,0.75,,2006.0,,,48.34408989,9.952042406,,,,,,,3796
8281,Biomass 4,Bioenergy,Biomass and biogas,PP,DE,1.401,,2006.0,,,51.10183129,6.75572238,,,,,,,4712
8282,Biomass 25,Bioenergy,Biomass and biogas,PP,DE,0.012,,2006.0,,,48.31710570000001,11.18844234,,,,,,,3375
8283,Biomass 20,Bioenergy,Biomass and biogas,PP,DE,0.38,,2006.0,,,52.13504629,7.748840132,,,,,,,4726
8284,Biomass 4,Bioenergy,Biomass and biogas,PP,DE,0.5,,2006.0,,,49.51154346,6.733584039,,,,,,,4833
8285,Biomass 34,Bioenergy,Biomass and biogas,PP,DE,0.53,,2006.0,,,52.92639303,9.362480348,,,,,,,5872
8286,Biomass 4,Bioenergy,Biomass and biogas,PP,DE,0.008,,2006.0,,,51.30377997,6.687831094,,,,,,,4694
8287,Biomass 16,Bioenergy,Biomass and biogas,PP,DE,0.265,,2006.0,,,52.56853852,7.510598801,,,,,,,4723
8288,Biomass 17,Bioenergy,Biomass and biogas,PP,DE,0.515,,2006.0,,,52.50254895,7.382673859,,,,,,,4723
8289,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,1.026,,2006.0,,,52.70354086,8.544698097,,,,,,,5795
8290,Biomass 32,Bioenergy,Biomass and biogas,PP,DE,0.25,,2006.0,,,51.97941663,7.780294842,,,,,,,4729
8291,Biomass 18,Bioenergy,Biomass and biogas,PP,DE,0.515,,2006.0,,,52.50254895,7.382673859,,,,,,,4723
8292,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,1.1,,2006.0,,,53.08174052,11.84793558,,,,,,,5688
8293,Biomass 37,Bioenergy,Biomass and biogas,PP,DE,0.637,,2006.0,,,54.75615987,9.021524855,,,,,,,5827
8294,Biomass 30,Bioenergy,Biomass and biogas,PP,DE,0.15,,2006.0,,,48.54335206,9.910528577,,,,,,,3793
8295,Biomass 17,Bioenergy,Biomass and biogas,PP,DE,0.365,,2006.0,,,50.89329065,13.43943115,,,,,,,4578
8296,Biomass 7,Bioenergy,Biomass and biogas,PP,DE,0.625,,2006.0,,,54.031265,13.7184071,,,,,,,5694
8297,Biomass 4,Bioenergy,Biomass and biogas,PP,DE,0.6,,2006.0,,,54.27763881,12.82472853,,,,,,,5622
8298,Biomass 14,Bioenergy,Biomass and biogas,PP,DE,0.8,,2006.0,,,52.8866613,8.395029736,,,,,,,5867
8299,Biomass 4,Bioenergy,Biomass and biogas,PP,DE,0.25,,2006.0,,,50.56493307,12.95883161,,,,,,,4595
8300,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,0.6,,2006.0,,,51.49884938,12.60735337,,,,,,,4569
8301,Biomass 4,Bioenergy,Biomass and biogas,PP,DE,1.253,,2006.0,,,51.00151127,6.413915311,,,,,,,4710
8302,Biomass 38,Bioenergy,Biomass and biogas,PP,DE,0.158,,2006.0,,,54.75615987,9.021524855,,,,,,,5827
8303,Biomass 15,Bioenergy,Biomass and biogas,PP,DE,0.38,,2006.0,,,52.8866613,8.395029736,,,,,,,5867
8304,Biomass 50,Bioenergy,Biomass and biogas,PP,DE,1.015,,2006.0,,,48.11692784,9.278866676,,,,,,,3754
8305,Biomass 118,Bioenergy,Biomass and biogas,PP,DE,0.314,,2006.0,,,47.73311904,10.70133484,,,,,,,3806
8306,Biomass 29,Bioenergy,Biomass and biogas,PP,DE,0.17,,2006.0,,,51.89953646,6.95215027,,,,,,,4728
8307,Biomass 55,Bioenergy,Biomass and biogas,PP,DE,0.4,,2006.0,,,48.88458239,10.4697693,,,,,,,3795
8308,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,0.24,,2006.0,,,52.75266815,8.771426467,,,,,,,5871
8309,Biomass 8,Bioenergy,Biomass and biogas,PP,DE,0.74,,2006.0,,,54.4329178,10.01822028,,,,,,,5850
8310,Biomass 31,Bioenergy,Biomass and biogas,PP,DE,0.795,,2006.0,,,48.51120603,10.12187286,,,,,,,3793
8311,Biomass 7,Bioenergy,Biomass and biogas,PP,DE,0.535,,2006.0,,,51.58592456,13.22543437,,,,,,,4566
8312,Biomass 13,Bioenergy,Biomass and biogas,PP,DE,0.025,,2006.0,,,50.33847794,10.30381784,,,,,,,4939
8313,Biomass 9,Bioenergy,Biomass and biogas,PP,DE,0.64,,2006.0,,,54.22459820000001,10.3193815,,,,,,,5850
8314,Biomass 23,Bioenergy,Biomass and biogas,PP,DE,0.265,,2006.0,,,52.57394363,8.992119326,,,,,,,5871
8315,Biomass 5,Bioenergy,Biomass and biogas,PP,DE,0.53,,2006.0,,,51.35436741,11.54462638,,,,,,,4553
8316,Biomass 22,Bioenergy,Biomass and biogas,PP,DE,1.502,,2006.0,,,52.6577122,10.80984469,,,,,,,4896
8317,Biomass 23,Bioenergy,Biomass and biogas,PP,DE,0.55,,2006.0,,,52.6577122,10.80984469,,,,,,,4896
